building_number,building_status,building_type,num_floors,coords_EPSG_25832:x,coords_EPSG_25832:y,coords_WGS84:x,coords_WGS84:y
80200919,TB,122,2,599923.00000072,6645560.99993005,59.935350818315854,10.788108506037474
80201079,TB,121,2,599933.00000072,6645505.99993005,59.93485476960596,10.788260773952807
80201087,TB,111,2,599870.00000072,6645471.99993005,59.934564893464746,10.78711763416368
80201052,TB,142,4,599604.000000717,6645299.99993005,59.93308557249947,10.78227756356995
80201060,FA,142,4,599463.000000717,6645391.99993005,59.93394532903773,10.779800227181562
80201044,TB,142,4,599543.000000717,6645360.99993005,59.933647787104405,10.781216027163195
80200994,TB,142,4,599588.000000717,6645386.99993005,59.93387026507396,10.782033320288392
80201028,TB,142,4,599613.000000718,6645353.99993005,59.93356804754214,10.782464524439426
80201133,TB,142,5,599567.000000717,6645238.99993005,59.932547037777134,10.78158650645836
80201141,TB,142,4,599470.000000716,6645284.99993005,59.93298331238833,10.77987395241213
80201117,TB,142,4,599447.000000716,6645355.99993005,59.933626089735725,10.779496771705096
80201125,TB,142,4,599493.900000717,6645311.19993005,59.93321268847951,10.780313972054094
80201095,TB,142,4,599518.000000717,6645337.99993005,59.933447399778885,10.780757863240375
80201109,TB,142,4,599590.000000717,6645268.99993005,59.93281073067164,10.782012266726412
80268106,TB,142,4,600298.000000723,6643944.99993004,59.9207561856801,10.794031844624259
80268157,FA,143,5,600425.000000724,6644006.99993004,59.92128171974823,10.796332274141609
80268149,FA,143,5,600461.000000724,6644017.99993004,59.92137167412171,10.796981186504437
80268122,FA,142,4,600362.000000723,6643971.99993004,59.920982936223815,10.795189049422932
80268114,FA,142,4,600329.000000723,6643969.99993004,59.92097301766009,10.794598142128079
80268203,TB,142,5,600321.000000723,6644033.99993004,59.9215493620083,10.794486145166696
80268181,FA,142,5,600442.000000724,6644124.99993004,59.922336623191896,10.796693445048344
80268173,FA,142,5,600412.000000724,6644100.99993004,59.92212853183245,10.796145473271
80268165,FA,143,5,600477.000000724,6644066.99993004,59.92180754785359,10.797291005778794
80268262,FA,143,5,600559.000000725,6644068.99993004,59.92180550606332,10.798757917006666
80268254,FA,142,5,600353.000000723,6644054.99993004,59.92173004869262,10.795068397207265
80268246,TB,142,4,600287.000000723,6644028.99993004,59.921512758677615,10.793875897220895
80268238,FA,142,5,600382.000000723,6644078.99993004,59.92193838807482,10.795598478294128
80268211,FA,142,5,600471.000000724,6644148.99993004,59.922544955931826,10.797223545949198
80268319,FA,143,5,600635.000000725,6644186.99993004,59.922846005020475,10.800173964747502
80268300,FA,143,5,600537.000000725,6644041.99993004,59.92156854776784,10.798351501741594
80268297,FA,143,5,600611.000000725,6644118.99993004,59.922241566869594,10.799711841004331
80268289,FA,143,5,600632.000000725,6644146.99993004,59.92248773988741,10.800100882757897
80268351,FA,141,3,600593.000000725,6644183.99993004,59.92282933005475,10.79942163649644
80268343,FA,141,3,600589.000000725,6644148.99993004,59.92251618314369,10.799333114973619
80268335,FA,142,5,600568.000000725,6644223.99993004,59.92319442672946,10.79899412660609
80268327,FA,142,9,600615.000000725,6644223.99993004,59.92318295906965,10.799834394788721
80268386,TB,211,2,600730.000000726,6644511.99993004,59.92573965533515,10.802030549806453
80268378,TB,662,2,600440.000000724,6644052.99993004,59.92169091380452,10.796622751039127
80268394,TB,219,4,600796.000000727,6644477.99993004,59.92541837557735,10.803194027597764
